description,X_validation,address,advertiser_id,advertiser_name,age,arba_code,bath_amnt,bed_amnt,bed_ratio,coordinates,corona,count_duplicates,covered_ratio,covered_surface,covered_surface_unit,currency,date_extracted,date_published,disposition,district,features,garage_amnt,is_duplicated_coord,is_finished_property,is_new_property,is_studio_apartment,land_ratio,land_surface,land_surface_unit,latitude,listing_age,listing_id,longitude,luminosity,maintenance_fee,maintenance_fee_currency,neighborhood,nombre_arba,orientation,present_listing_id_in_previous,price,price_control,property_group,property_type,province,reconstructed_date_published,reconstructed_land_surface,reconstructed_land_surface_unit,reconstructed_total_surface,reconstructed_total_surface_unit,response,room_amnt,room_ratio,site,site_abbreviation,title,toilet_amnt,total_ratio,total_surface,total_surface_unit,transaction,uncovered_surface,uncovered_surface_unit,url,year_built,direccion,fot,irregular,medidas,esquina,barrio,frentes,pileta,urb_cerrada,posesion,urb_semicerrada,preventa,indiviso,a_demoler,es_multioferta,es_monetizable,loteo_ph
"En una zona de gran crecimiento comercial y urbanístico de la ciudad de Mar del Plata. Allí se encuentra ubicada esta  importante porción de tierra sin lotear, donde tenemos varios e importantes emprendimientos comerciales como el Shoping Florida , un gran supermercado, estaciones de servicio, etc.
Por sus medidas puede utilizarse para varios destinos, incluso para el desarrollo de un barrio privado.  Se convierte en una inversión interesante . Muy cerca de la Avenida Constitucion que en los últimos año se ha reconvertido en una avenida comercial con variedad de comercios gastronómicos. 
La información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido.
Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste.",,Asturias 900,1883640,,0,45,0,0,,"-37.9546938,-57.5829385",,1,,,,ARS,2024-02-02,2023-10-03,,Mar del Plata,"{'Acceso': 'Asfalto', 'Superficie total': '3 ha', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Con tour virtual': False}",0,False,,False,,,,,-37.9546938,Publicado hace 121 días,MLA1391187151,-57.5829385,,,,Constitución,General Pueyrredón,,True,1111.0,False,Terreno,Terreno,Bs.As. Costa Atlántica,2023-10-03,,,,,,0,,mercadolibre,ML,Gran Porción De Tierra 30.000 M2 Champañagt Y Constitucion .,0,,3.0,ha,Venta,,,https://api.mercadolibre.com/items/MLA1391187151,,,,,,,,,,True,,,,,,,,
,,Rodriguez Peña 198,1293492773,Ignacio Martin Saforcada,0,45,1,0,,"-38.0253617,-57.5337818",,1,,170.0,m²,ARS,2024-02-02,2023-04-17,,Mar del Plata,"{'Dormitorios': '0', 'Ambientes': '1', 'Cocina': False, 'Grupo electrógeno': False, 'Luz eléctrica': False, 'Sistema contra incendio': False, 'Probador': False, 'Gas natural': False, 'Agua corriente': False, 'Línea telefónica': False, 'Rampa para silla de ruedas': False, 'Aire acondicionado': False, 'Estacionamiento para visitantes': False, 'Calefacción': False, 'Acceso a internet': False, 'Seguridad': False, 'Superficie cubierta': '170 m²', 'Baños': '3', 'Expensas': '0 ARS', 'Cocheras': '0', 'Superficie total': '170 m²', 'Depósitos': '0', 'Operación': 'Venta', 'Inmueble': 'Local', 'Ascensor': False, 'Condición del ítem': 'Nuevo', 'Con tour virtual': False}",0,False,,True,,,,,-38.0253617,Publicado hace 290 días,MLA1398449402,-57.5337818,,0.0,,,General Pueyrredón,,True,1000.0,True,Comercio y oficina,Local,Bs.As. Costa Atlántica,2023-04-17,,,,,,1,,mercadolibre,ML,Importante Local Con Subsuelo Y  Terraza En La Mejor Esquina De Playa Grande.,0,,170.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1398449402,,,,,,,,,,,,,,,,,,
,,Gral.Paz 3751,1293492773,Ignacio Martin Saforcada,0,45,0,0,,"-38.0258214,-57.5403052",,1,,0.0,m²,ARS,2024-02-02,2023-04-17,,Mar del Plata,"{'Dormitorios': '0', 'Superficie cubierta': '0 m²', 'Baños': '0', 'Cocheras': '0', 'Ambientes': '0', 'Cloaca': False, 'Luz eléctrica': False, 'Forestación': False, 'Gas natural': False, 'Agua corriente': False, 'Seguridad': False, 'Acceso': 'Asfalto', 'Metros de fondo': '10 m', 'Metros de frente': '10 m', 'Expensas': '0 ARS', 'Superficie total': '937 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Nuevo', 'Con tour virtual': False}",0,False,,True,,,,,-38.0258214,Publicado hace 290 días,MLA1398461042,-57.5403052,,0.0,,Los Troncos,General Pueyrredón,,True,1000.0,True,Terreno,Terreno,Bs.As. Costa Atlántica,2023-04-17,,,,,,0,,mercadolibre,ML,Unico Lote En Venta En Los Troncos! Inmejorable Ubicacion.,0,,937.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1398461042,,,,,,,,,,,,,,,,,,
,,guemes 2850,1293492773,Ignacio Martin Saforcada,0,45,1,0,,"-38.0153933,-57.5412676",,1,,10.0,m²,ARS,2024-02-02,2023-04-17,,Mar del Plata,"{'Dormitorios': '0', 'Ambientes': '1', 'Cocina': False, 'Grupo electrógeno': False, 'Luz eléctrica': False, 'Sistema contra incendio': False, 'Probador': False, 'Gas natural': False, 'Agua corriente': False, 'Línea telefónica': False, 'Rampa para silla de ruedas': False, 'Aire acondicionado': False, 'Estacionamiento para visitantes': False, 'Calefacción': False, 'Acceso a internet': False, 'Seguridad': False, 'Superficie cubierta': '10 m²', 'Baños': '0', 'Expensas': '0 ARS', 'Cocheras': '0', 'Superficie total': '10 m²', 'Depósitos': '0', 'Operación': 'Venta', 'Inmueble': 'Local', 'Ascensor': False, 'Condición del ítem': 'Nuevo', 'Con tour virtual': False}",0,False,,True,,,,,-38.0153933,Publicado hace 290 días,MLA1398449364,-57.5412676,,0.0,,,General Pueyrredón,,True,1000.0,True,Comercio y oficina,Local,Bs.As. Costa Atlántica,2023-04-17,,,,,,1,,mercadolibre,ML,"2 Locales + 2 Dptos + 2 Oficinas En Block Sobre Guemes - S/lote Propio De 8,66m X 34m.",0,,10.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1398449364,,,,,,,,,,,,,,,,,,
"EXCEPCIONAL GARAGE FUNCIONANDO CON ESPACIO AEREO APROBADO
Inigualable oportunidad de inversion comercial y constructiva en este impecable garage estrategicamente ubicado en el macrocentro marplatense.
Construida sobre un lote de 17.30 x 43.30 mts, lo que le da una superficie de 749 m2, con una superficie cubierta de 1.875 m2 y una descubierta de 375 m2 y posibilidad de construir en espacio aereo 9 pisos con un total de 3400 m2, indistintamente para viviendas familiares u oficinas.
El garage cuenta con oficinas, sector atencion publico y clientes, baño y antebaño. Posee sistema de camaras de seguridad (10) con monitor de control y grabacion 24 hs. Posee cocheras cubiertas y descubiertas, con clientes mensualizados y un muy buen flujo de clientes por hora, dia (cercania a las principales clinicas y consultorios medicos) yestadias cortas.
Con respecto a la proyeccion para construir en altura, la estructura, bases y tensores estan preparados para soportar el edificio proyectado, con construccion de huecos de ascensores y escalera de emergencia, que cubren el trayecto desde planta baja hasta el segundo subsuelo.
Se ha previsto un espacio preparado para que -a futuro- se convierta en el hall de entrada al edificio, de manera tal que dicha entrada quede independiente del funcionamiento de la cochera que -a su vez y como ya se detallo- estaria conectada por escalera y ascensores.
Posee su estructura de columnas, vigas y losas hechas en hormigon armado, mamposteria en ladrillos huecos, revocados en grueso y fratachados. Su terraza es de hormigon, con contrapiso y membrana transitable.
La totalidad de los hierros para continuacion de las columnas estan debidamente protegidos con mangueras y cemento colado para evitar la corrosion de los mismos.
Contamos con imagenes que grafican el desarrollo de la obra desde su comienzo como asimismo la informacion de todos y cada uno de los profesionales y proveedores que realizaron la obra en su totalidad.",,,140883921,TALIERCIO Negocios Inmobiliarios,7,45,0,0,,"-37.999646,-57.5597978",,1,0.0005333333333333,1875.0,m²,USD,2024-02-02,2023-08-18,,Mar del Plata,"{'Superficie cubierta': '1875 m²', 'Expensas': '0 ARS', 'Antigüedad': '7 años', 'Superficie total': '749 m²', 'Operación': 'Venta', 'Inmueble': 'Cochera', 'Condición del ítem': 'Usado', 'Código de la propiedad': '6877519', 'Con tour virtual': False}",0,False,True,False,,,,,-37.999646,Publicado hace 167 días,MLA1475999842,-57.5597978,,0.0,,San José,General Pueyrredón,,True,1.0,False,Otro inmueble,Cochera,Bs.As. Costa Atlántica,2023-08-18,,,,,,0,,mercadolibre,ML,Garage Con Espacio Aereo Aprobado En Excepcional Ubicacion,0,0.0013351134846461,749.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1475999842,2017.0,,,,17.30 x 43.30,,sector atencion publico,,,,,,,,,,True,
"ZONA GUEMES COMERCIAL-LOCAL EN VENTA CON RENTA - FRENTE A LA PLAZA DEL AGUA SOBRE CALLE GENERAL ROCA-EXCELENTE OPORTUNIDAD DE INVERSION -
VENDEMOS ESTE EXCELENTE LOCAL DESARROLLADO EN DOS NIVELES CON PLANTA BAJA DE 48m2 CUBIERTOS Y PATIO DE 20m2 Y PLANTA ALTA DE 20M2 CON BAÑO Y ANTEBAÑO. EN LA MEJOR CUADRA DE GRAN CRECIMIENTO EN VEREDA DE SOL Y APTO PARA GASTRONOMIA.POSIBILIDAD DE FINANCIACION.
CONSULTENOS.",,Gral. Roca 1200,1293492773,Saforcada Propiedades,0,45,1,0,,"-38.0194778,-57.5431595",,1,0.0149253731343283,67.0,m²,USD,2024-02-02,2023-07-25,,Mar del Plata,"{'Cocina': False, 'Grupo electrógeno': False, 'Luz eléctrica': False, 'Sistema contra incendio': False, 'Probador': False, 'Gas natural': False, 'Agua corriente': False, 'Línea telefónica': False, 'Calefacción': False, 'Acceso a internet': False, 'Seguridad': False, 'Superficie cubierta': '67 m²', 'Baños': '1', 'Cocheras': '0', 'Superficie total': '87 m²', 'Operación': 'Venta', 'Inmueble': 'Local', 'Con tour virtual': False}",0,False,,False,,,,,-38.0194778,Publicado hace 191 días,MLA1459219362,-57.5431595,,,,Güemes,General Pueyrredón,,True,1.0,False,Comercio y oficina,Local,Bs.As. Costa Atlántica,2023-07-25,,,,,,0,,mercadolibre,ML,Local Comercial En Venta Ubicado En Güemes,0,0.0114942528735632,87.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1459219362,,,,,,,,,,,,,,,,,True,
"Terreno en COLONIA CHAPALMALde 14,5 x 40mts en muy buena hubicacion con escritura y impuestos al dia EL PRECIO ES EN DOLARES . SU CONSULTA NO MOLESTA SOY EL TITULAR",,22 y 841 SN,11942714,,0,45,0,0,,"-38.2043506,-57.7077709",,1,,,,ARS,2024-02-02,2024-01-13,,Chapadmalal,"{'Acceso': 'Asfalto', 'Superficie total': '0.5 ha', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Con tour virtual': False}",0,False,,False,,,,,-38.2043506,Publicado hace 19 días,MLA1629303826,-57.7077709,,,,,General Pueyrredón,,False,10000.0,True,Terreno,Terreno,Bs.As. Costa Atlántica,2024-01-13,,,,,,0,,mercadolibre,ML,Vendo Terreno Chapalmal,0,,0.5,ha,Venta,,,https://api.mercadolibre.com/items/MLA1629303826,,,,,14.5 x 40,,,,,,,,,,,,,
,,SAN CAYETANO,654976906,Ceabe Propiedades,0,45,0,0,,"-37.9772153,-57.6025489",,2,,,,ARS,2024-02-02,2022-11-16,,Mar del Plata,"{'Gas natural': True, 'Acceso': 'Ripio', 'Superficie total': '250 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Nuevo', 'Antigüedad': '0 años', 'Código de la propiedad': '5808663', 'Con tour virtual': False}",0,True,,True,,,,,-37.9772153,Publicado hace 442 días,MLA1246206569,-57.6025489,,,,,General Pueyrredón,,True,27500.0,True,Terreno,Terreno,Bs.As. Costa Atlántica,2022-11-16,,,,,,0,,mercadolibre,ML,Lote 250 M2 Con Chalecito Sobre Av. Colon U$s 27.500 Rebajado Apto Locales Sobre Av. Comercial,0,,250.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1246206569,,,,,,,,,,,,,,,,,,
"EXCELENTE LOTE DE 720 M² | BARRIO EL SOSIEGO

VENTA DE CASA QUINTA | LOTES POR SEPARADO

Excelente lote en barrio El Sosiego, Mar del Plata, con frente a calle Los Plátanos, entre calles Los Nogales y Los Álamos.
Fácil y rápido acceso desde Autovía 2, 250 metros por calle mejorada, y a solo ocho minutos de Mar del Plata.
Servicios: recolección de residuos, luz, agua de pozo (bomba de agua), gas con garrafa (existe red de gas natural), excepto cloaca, teléfono, Wifi internet. 
Colectivo a la ciudad Línea 542, con parada a 250 mts. sobre la ruta.
Transporte Escolar.

POSIBILIDAD DE ADICIONAR LOTES LINDEROS.

DUQUE WILLIAMS PROPIEDADES
Registro 3814
Playa Grande, Mar del Plata",,"Los Aromos, Camet, Provincia de Buenos Aires, Argentina",605539360,,0,45,0,0,,"-37.8729522,-57.6081397",,2,,,,ARS,2024-02-02,2023-05-25,,General Pueyrredón,"{'Forestación': True, 'Acceso': 'Ripio', 'Metros de fondo': '40 m', 'Disposición del lote': 'Otro', 'Forma del terreno': 'Plano', 'Metros de frente': '18 m', 'Superficie total': '720 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Usado', 'Con tour virtual': False}",0,True,,False,,,,,-37.8729522,Publicado hace 252 días,MLA1423806562,-57.6081397,,,,Barrio El Casal,General Pueyrredón,,True,25000.0,True,Terreno,Terreno,Buenos Aires Interior,2023-05-25,,,,,,0,,mercadolibre,ML,Excelente Lote De 720 M² | Barrio El Sosiego,0,,720.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1423806562,,,,,,,BARRIO EL SOSIEGO VENTA DE CASA QUINTA,,,,,,,,,,,
"2 Lotes en venta en zona Rio Negro y Remedios de Escalada, a pasos de la Ruta 2. 

Venta en block o separados. 
-Lote 1: 16 m de frente x 43.30 m de fondo. U$s 39.000.-
-Lote 2: 27.30 m x 27.30 m. U$s 50.000.-",,Río Negro y Remedios de Escalada,233815698,Espatolero & Lorenzo,0,45,0,0,,"-37.9629033,-57.5810179",,3,,,,USD,2024-02-02,2023-04-11,,Mar del Plata,"{'Cloaca': False, 'Luz eléctrica': False, 'Gas natural': False, 'Agua corriente': False, 'Seguridad': False, 'Acceso': 'Otro', 'Expensas': '0 ARS', 'Superficie total': '1870 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Nuevo', 'Antigüedad': '0 años', 'Con tour virtual': False}",0,True,,True,,,,,-37.9629033,Publicado hace 296 días,MLA1392403016,-57.5810179,,0.0,,,General Pueyrredón,,True,1.0,False,Terreno,Terreno,Bs.As. Costa Atlántica,2023-04-11,,,,,,0,,mercadolibre,ML,3 Lotes En Venta A Pasos De Ruta 2,0,0.0005347593582887,1870.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1392403016,,Lote 1;Lote 2,,,27.30 x 27.30;16 x 43.30,,,,,,,,,,,True,,
Mts2 Cubiertos 1350 aprox.,,Av. Constitución al 7100,233815698,Espatolero & Lorenzo,0,45,0,0,,"-37.9551826,-57.5745926",,4,,,,USD,2024-02-02,2023-04-11,,Mar del Plata,"{'Cloaca': False, 'Luz eléctrica': False, 'Gas natural': False, 'Agua corriente': False, 'Seguridad': False, 'Acceso': 'Otro', 'Expensas': '0 ARS', 'Superficie total': '3400 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Nuevo', 'Antigüedad': '0 años', 'Con tour virtual': False}",0,True,,True,,,,,-37.9551826,Publicado hace 296 días,MLA1392402950,-57.5745926,,0.0,,,General Pueyrredón,,True,1.0,False,Terreno,Terreno,Bs.As. Costa Atlántica,2023-04-11,,,,,,0,,mercadolibre,ML,Lote,0,0.0002941176470588,3400.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1392402950,,,,,,,,,,,,,,,,,,
"LOCAL CON OFICINAS | DEPÓSITO CON ENTRADA DE VEHÍCULOS | LOTE 750 M



Superficie Lote 750 m².

Frente de 17.32 mts.

Fondo de 43.30 mts.

Superficie construida aproximada 440 m.

Distrito R6.



DUQUE WILLIAMS PROPIEDADES

Playa Grande, Mar del Plata

223 571-5050

www.duquewilliams.com",,"Vieytes 2300, Mar del Plata, Provincia de Buenos Aires, Argentina",605539360,,0,45,0,0,,"-38.0219718,-57.5607433",,2,,,,USD,2024-02-02,2023-02-02,,Mar del Plata,"{'Acceso': 'Otro', 'Metros de fondo': '43.3 m', 'Metros de frente': '17.32 m', 'Superficie total': '750 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Condición del ítem': 'Usado', 'Con tour virtual': False}",0,True,,False,,,,,-38.0219718,Publicado hace 364 días,MLA1332801597,-57.5607433,,,,Chauvin,General Pueyrredón,,True,1.0,False,Terreno,Terreno,Bs.As. Costa Atlántica,2023-02-02,,,,,,0,,mercadolibre,ML,Terreno En Venta En Chauvín,0,0.0013333333333333,750.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1332801597,,LOTE 750;Lote 750,,,,,,,,,,,,,,,,
"LOCAL CON OFICINAS | DEPÓSITO CON ENTRADA DE VEHÍCULOS | LOTE 750 M



Superficie Lote 750 m².

Frente de 17.32 mts.

Fondo de 43.30 mts.

Superficie construida aproximada 440 m.

Distrito R6.



DUQUE WILLIAMS PROPIEDADES

Playa Grande, Mar del Plata

223 571-5050

www.duquewilliams.com",,"Vieytes 2300, Mar del Plata, Provincia de Buenos Aires, Argentina",605539360,,0,45,0,0,,"-38.0219718,-57.5607433",,2,0.0022727272727272,440.0,m²,USD,2024-02-02,2023-02-02,,Mar del Plata,"{'Superficie cubierta': '440 m²', 'Baños': '0', 'Cocheras': '0', 'Superficie total': '750 m²', 'Operación': 'Venta', 'Inmueble': 'Local', 'Condición del ítem': 'Usado', 'Con tour virtual': False}",0,True,,False,,,,,-38.0219718,Publicado hace 364 días,MLA1332788708,-57.5607433,,,,Chauvin,General Pueyrredón,,True,1.0,False,Comercio y oficina,Local,Bs.As. Costa Atlántica,2023-02-02,,,,,,0,,mercadolibre,ML,Local En Venta En Chauvín,0,0.0013333333333333,750.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1332788708,,LOTE 750;Lote 750,,,,,,,,,,,,,,,,
"SOBRE LA Av. JUAN B JUSTO CASI OLAVARRIA DE NUESTRA CIUDAD, SE ENCUENTRA ESTA FERRETERIA CON MÁS DE 30 AÑOS DE TRAYECTORIA.

SE ESPECIALIZA EN CERRAJERÍA DE VIVIENDA Y COMERCIO, ARTICULOS DE PINTURERIA, CONSTRUCCIÓN, PLOMERÍA, GAS NATURAL, ELECTRICIDAD Y AFINES.

IMPORTANTE CLIENTELA Y STOCK DE MERCADERÍA. 
CARTERA DE PROVEEDORES ACTIVA CON CRÉDITO COMERCIAL.

SE ENTREGA TAL CUAL SE VE EN LAS IMÁGENES CON TODA LA MERCADERÍA A PUERTAS CERRADAS.

SIN PERSONAL, NI DEUDAS DE NINGÚN TIPO.  EXCELENTE CAJA COMPROBABLE !!

BAJO VALOR DEL ALQUILER DEL INMUEBLE, Y SIN EXPENSAS.

CONSULTENOS !!",,"ACB, Avenida Juan B. Justo 1411, Mar del Plata, Provincia de Buenos Aires, Argentina",320158489,,32,45,1,0,,"-38.0306521,-57.5553712",,1,0.0222222222222222,45.0,m²,USD,2024-02-02,2023-03-11,,Mar del Plata,"{'Luz eléctrica': True, 'Agua corriente': True, 'Acceso a internet': True, 'Superficie cubierta': '45 m²', 'Baños': '1', 'Cocheras': '0', 'Antigüedad': '32 años', 'Superficie total': '45 m²', 'Operación': 'Venta', 'Inmueble': 'Fondo de comercio', 'Condición del ítem': 'Usado', 'Con tour virtual': False}",0,False,True,False,,,,,-38.0306521,Publicado hace 327 días,MLA1369054284,-57.5553712,,,,Macrocentro,General Pueyrredón,,True,1.0,False,Comercio y oficina,Fondo de comercio,Bs.As. Costa Atlántica,2023-03-11,,,,,,0,,mercadolibre,ML,Ferreteria En Venta Mas De 30 Años De Trayectoria,0,0.0222222222222222,45.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1369054284,1992.0,,,,,,,,,,,,,,,,,
"VENTA DE LOTE EN ""BARRIO EL MARQUESADO"" - 

TU PROXIMA VIVNEDA O LUGAR DE DESCANSO ESTA EN ESTE LUGAR! 

VENTA DE LOTE DE 15 MTROS DE FRENTE POR 30 MTROS DE FONDO! URBANIZACION EN LA ZONA! 

CALLE ABIERTA

A 15 CUADRAS DE LA RUTA Y ACCESO A LA PLAYA!

LISTO PARA ESCRITURAR!",,Calle 63,275209582,Laura Di Meo Inmuebles,0,45,0,0,,"-38.220211,-57.7660446",,1,,,,USD,2024-02-02,2023-07-18,,General Pueyrredón,"{'Cloaca': False, 'Luz eléctrica': False, 'Gas natural': False, 'Agua corriente': False, 'Seguridad': False, 'Acceso': 'Otro', 'Metros de fondo': '30 m', 'Metros de frente': '15 m', 'Superficie total': '450 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Con tour virtual': False}",0,False,,False,,,,,-38.220211,Publicado hace 198 días,MLA1451886122,-57.7660446,,,,El Marquesado,General Pueyrredón,,True,9000.0,True,Terreno,Terreno,Buenos Aires Interior,2023-07-18,,,,,,0,,mercadolibre,ML,Venta Lote En El Marquesado,0,20.0,450.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1451886122,,,,,,,,,,,,,,,,,,
"LOTE AL SUR DE MAR DEL PLATA
ZONA COLONIA DE CHAPADMALAL ( ALTURA COMPLEJO DE HOTELES ), PEGADO AL BARRIO SANTA ISABEL. ES UNA ZONA QUE SE ESTA DESARROLLANDO MUCHO EN EL ULTIMO TIEMPO
ES UN LOTE EN ESQUINA DE CALLE 26 Y 807.
A 8/ 9 CUADRAS DE LA COSTA.
SERVICIOS: LUZ Y EL GAS ES ENVASADO.
              -ESCUCHA OFERTA.-",,Colonia Chapadmalal,68752199,Inmobiliaria LEO,0,45,0,0,,"-38.1942121,-57.7000237",,1,,,,USD,2024-02-02,2023-08-23,,Mar del Plata,"{'Condición del ítem': 'Nuevo', 'Acceso': 'Ripio', 'Expensas': '0 ARS', 'Superficie total': '476 m²', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Antigüedad': '0 años', 'Código de la propiedad': '6889876', 'Con tour virtual': False}",0,False,,True,,,,,-38.1942121,Publicado hace 162 días,MLA1384524003,-57.7000237,,0.0,,,General Pueyrredón,,True,9000.0,True,Terreno,Terreno,Bs.As. Costa Atlántica,2023-08-23,,,,,,0,,mercadolibre,ML,Lote En Zona Colonia De Chapadmalal,0,18.9075630252101,476.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1384524003,,CALLE 26 Y 807,,,,True,,,,,,,,,,,,
"Exelente terreno a 12 cuadras del mar en las playas del sur , a cuadras de av Jorge Newbery, 378 mt cuadrados con arbolado perimetral, super lindo VENDO / PERMUTO",,"C. 433 Bis 1147, Mar del Plata, Provincia de Buenos Aires, Argentina",1308026663,,0,45,0,0,,"-38.0945444,-57.5869165",,1,,,,USD,2024-02-02,2024-01-04,,General Pueyrredón,"{'Cloaca': False, 'Luz eléctrica': True, 'Forestación': True, 'Gas natural': False, 'Agua corriente': False, 'Acceso': 'Ripio', 'Metros de fondo': '31.5 m', 'Disposición del lote': 'Otro', 'Forma del terreno': 'Plano', 'Metros de frente': '12 m', 'Superficie total': '378 ha', 'Operación': 'Venta', 'Subtipo de operación': 'Propiedad individual', 'Inmueble': 'Terreno y lote', 'Con tour virtual': False}",0,False,,False,,,,,-38.0945444,Publicado hace 28 días,MLA1401256763,-57.5869165,,,,El Faro,General Pueyrredón,,False,9900.0,True,Terreno,Terreno,Buenos Aires Interior,2024-01-04,,,,,,0,,mercadolibre,ML,Lote En Mar Del Plata Barrio San Jacinto Vendo/permuto,0,26.1904761904762,378.0,ha,Venta,,,https://api.mercadolibre.com/items/MLA1401256763,,,,,,,,,,,,,,,,,,
"Gran oportunidad!       
    Dos cocheras fijas pegadas, el valor es por cada una.En pleno centro de Mar del Plata
Salta entre Rivadavia y Belgrano
Escriturada, sin deuda.TSU/ARM paga $800
No paga luz, ni osse.
En planta baja de fácil acceso.
Portón recientemente remodelado, a futuro colocarán portón automatizado.
Fondo reunido por administración para comenzar a pintar el predio y los espacios comunes.",,Salta  al 1800,432267223,Scaramuzzino Propiedades R.3076,0,45,0,0,,"-38.0182208,-57.5721759",,1,,0.0,m²,USD,2024-02-02,2023-10-18,,Mar del Plata,"{'Seguridad': False, 'Superficie cubierta': '0 m²', 'Expensas': '3500 ARS', 'Antigüedad': '0 años', 'Superficie total': '12 m²', 'Operación': 'Venta', 'Inmueble': 'Cochera', 'Condición del ítem': 'Nuevo', 'Con tour virtual': False}",0,False,,True,,,,,-38.0182208,Publicado hace 106 días,MLA1392689079,-57.5721759,,3500.0,ARS,,General Pueyrredón,,True,9000.0,True,Otro inmueble,Cochera,Bs.As. Costa Atlántica,2023-10-18,,,,,,0,,mercadolibre,ML,Cochera En Mar Del Plata,0,750.0,12.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1392689079,,,,,,,,,,,,,,,,,True,
"COCHERA
UBICACIÓN: Entre Ríos y Belgrano
BARRIO: Centro

DESCRIPCION:
PLENO CENTRO 
UBICACION INMEJORABLE
ESPACIO DE COCHERA
BAJAS EXPENSAS.
A UNA CUADRA DE LA PEATONAL Y A UNA DEL MAR.




Aviso publicado a través de Pixel Inmobiliario (Servicios de páginas web para inmobiliarias ). #1047",,Entre Rios 1867,145869663,Marcelo Crotto propiedades,0,45,0,0,,"-38.0027319,-57.5440449",,1,,0.0,m²,USD,2024-02-02,2024-01-24,,Mar del Plata,"{'Seguridad': False, 'Superficie cubierta': '0 m²', 'Superficie total': '0 m²', 'Operación': 'Venta', 'Inmueble': 'Cochera', 'Condición del ítem': 'Nuevo', 'Con tour virtual': False}",0,False,,True,,,,,-38.0027319,Publicado hace 8 días,MLA1404199525,-57.5440449,,,,,General Pueyrredón,,False,9000.0,True,Otro inmueble,Cochera,Bs.As. Costa Atlántica,2024-01-24,,,,,,0,,mercadolibre,ML,Cochera Centro,0,,0.0,m²,Venta,,,https://api.mercadolibre.com/items/MLA1404199525,,,,,,,,,,,,,,,,,,
